Index,AreaName,Price ($),lat,lng,Address,City
2711,Henry Farm,374500,43.773922,-79.345726,#413 - 62 FOREST MANOR RD,Toronto
2712,Leaside,1250000,43.718243,-79.376419,#Th19 - 20 BURKEBROOK PL,Toronto
2713,Downtown,1279900,43.643799,-79.399605,#615 - 75 PORTLAND ST,Toronto
2714,Downtown,328000,43.640381,-79.397339,#2512 - 21 ICEBOAT TERR,Toronto
2715,Downtown,499900,43.667709,-79.386383,# 2407 - 75 ST NICHOLAS ST,Toronto
2716,Leslieville,499000,43.658466,-79.339561,528 Eastern Ave,Toronto
2717,Wilson Heights,329900,43.734478,-79.446472,#533 - 525 Wilson Ave,Toronto
2718,Rexdale,279900,43.75901,-79.588539,#201 - 10 MARKBROOK LANE,Toronto
2719,Wilson Heights,1198000,43.745205,-79.440338,16 Erica Ave,Toronto
2720,Midtown Toronto,3649000,43.708195,-79.376076,1715 BAYVIEW AVE,Toronto
2721,Sunnylea,1899000,43.6399,-79.506279,172 HUMBERVALE BLVD,Toronto
2722,Downsview,1285000,43.732979,-79.480469,70 Cuffley Crescent,Toronto
2723,Willowdale,2500000,43.764912,-79.395638,336 SHEPPARD AVE E,Toronto
2724,Scarborough Junction,119900,43.72599,-79.265015,#524 - 665 Kennedy Rd,Toronto
2725,Rouge,329900,43.802887,-79.169403,#816 - 10 DEAN PARK RD,Toronto
2726,Rockcliffe - Smythe,649900,43.676338,-79.504738,120 Clairton Cres,Toronto
2727,Willowdale,489900,43.766205,-79.39006,#610 - 1 CLAIRTRELL RD,Toronto
2728,Alderwood,1148000,43.602165,-79.544388,496 -498 HORNER AVE,Toronto
2729,Leaside,1895000,43.704941,-79.364235,214 SUTHERLAND DR,Toronto
2730,Nortown,2248000,43.72076,-79.425728,487 GLENGARRY AVE,Toronto
2731,Humberlea,849000,43.731441,-79.534714,58 RON ATTWELL ST,Toronto
2732,Downtown,559000,43.661793,-79.384506,#Ph-01 - 21 GRENVILLE ST,Toronto
2733,Midtown Toronto,2850000,43.687328,-79.418327,611 LONSDALE RD,Toronto
2734,Downtown,429000,43.645985,-79.389938,#2912 - 8 MERCER ST,Toronto
2735,Bayview Village,385000,43.766758,-79.382477,#102 - 15 REAN DR,Toronto
2736,Rexdale,359000,43.73069,-79.611,#1002 - 6 HUMBERLINE DR,Toronto
2737,Little Portugal,325990,43.641697,-79.423431,#2006 E - 36 LISGAR ST,Toronto
2738,Toronto,360000,43.640335,-79.424477,#1726 - 38 JOE SHUSTER WAY,Toronto
2739,Downtown,1277000,43.669456,-79.387474,#3703 - 35 Balmuto St,Toronto
2740,Kennedy Park,725000,43.727692,-79.269615,14 Miniot Circ,Toronto
2741,Don Valley Village,1298000,43.790825,-79.345268,201 KINGSLAKE RD,Toronto
2742,Rexdale,139900,43.722031,-79.543945,#1511 - 236 ALBION RD,Toronto
2743,Willowdale,388900,43.777996,-79.415718,#303 - 5500 YONGE ST,Toronto
2744,Downtown,399000,43.640057,-79.393967,#2608 - 15 FORT YORK BLVD,Toronto
2745,Downtown,628000,43.656731,-79.383461,#2401 - 633 BAY ST,Toronto
2746,Danforth Village,778000,43.688488,-79.301041,2584 DANFORTH AVE,Toronto
2747,Downtown,749888,43.668777,-79.383995,#4102 - 45 CHARLES ST,Toronto
2748,Downtown,385000,43.639782,-79.397949,#1041 - 151 DAN LECKIE WAY,Toronto
2749,Bayview Village,304900,43.765186,-79.38472,#409 - 17 BARBERRY PL,Toronto
2750,Humberlea,899900,43.718468,-79.537506,2783 WESTON RD,Toronto
2751,Willowdale,448800,43.773094,-79.415596,#1108 - 30 CANTERBURY PL,Toronto
2752,Jane and Finch,299900,43.754002,-79.514374,#120 - 36 VENETIAN CRES,Toronto
2753,Bridlewood,288000,43.79488,-79.313713,#408 - 10 STONE HILL CRT,Toronto
2754,Malvern,509000,43.808193,-79.209816,15 FRONTIER PKWY,Toronto
2755,Old East York,219000,43.696163,-79.292953,#2216 - 5 MASSEY SQ,Toronto
2756,Silverstone,399999,43.742641,-79.600517,#32 - 433 SILVERSTONE DR,Toronto
2757,Jane and Finch,558000,43.743279,-79.521927,130 LAURA RD,Toronto
2758,Humber Bay,1275000,43.637432,-79.48526,12 RIVER VALLEY CRES,Toronto
2759,Rexdale,649000,43.717667,-79.552467,39 RINGWAY CRES,Toronto
2760,Swansea,395000,43.637009,-79.467133,#16 - 93 THE QUEENSWAY AVE,Toronto
2761,Willowdale,428800,43.775146,-79.412666,#808 - 880 GRANDVIEW WAY,Toronto
2762,Downtown,478000,43.650372,-79.382347,#3309 - 70 TEMPERANCE ST,Toronto
2763,Beach Hill,20000,43.673386,-79.318268,30 EASTWOOD RD,Toronto
2764,Downtown,1095000,43.65765,-79.376762,#701 - 155 DALHOUSIE ST,Toronto
2765,Greenwood - Coxwell,649000,43.670719,-79.326134,38 RICHARD Avenue,Toronto
2766,Downtown,685000,43.667358,-79.377502,#17 - 6 WELLESLEY PL,Toronto
2767,Downtown,1990000,43.657421,-79.40509,376 COLLEGE ST,Toronto
2768,Edenbridge - Humber Valley,5695000,43.665371,-79.517471,5 EDGEHILL RD,Toronto
2769,Brockton Village,719900,43.659225,-79.437096,#2709 - 1 BLOOR ST,Toronto
2770,Downsview,629999,43.734779,-79.510941,14 GILTSPUR DR,Toronto
2771,Willowdale,308000,43.779659,-79.414589,#206 - 22 OLIVE AVE,Toronto
2772,Willowdale,519000,43.76556,-79.412804,#1016 - 4968 YONGE ST,Toronto
2773,Long Branch,1350000,43.591526,-79.539986,78 THIRTY NINTH ST,Toronto
2774,Cliffcrest,679900,43.718128,-79.235306,89 EASTVILLE AVE,Toronto
2775,Eatonville,273000,43.639694,-79.563148,#827 - 2 EVA RD,Toronto
2776,Henry Farm,299900,43.769733,-79.345482,#1102 - 10 Parkway Forest Dr,Toronto
2777,Thornhill,150000,43.791878,-79.44838,1045 STEELES AVE W,Toronto
2778,Leaside,1250000,43.718243,-79.376419,#Th19 - 20 BURKEBROOK PL,Toronto
2779,Dufferin Grove,75000,43.660145,-79.433525,1089 BLOOR ST,Toronto
2780,Tam O'Shanter,498888,43.785709,-79.293724,#1101 - 168 BONIS AVE,Toronto
2781,Brookhaven,799999,43.694416,-79.496788,62 TOUCHSTONE DR,Toronto
2782,Harbord Village,359900,43.658035,-79.401947,9 San Roberto Way,Toronto
2783,Earlscourt,550000,43.679153,-79.457504,69 GILBERT AVE,Toronto
2784,Brookhaven - Amesbury,725000,43.695908,-79.49736,66 MILLENNIUM DR,Toronto
2785,Emery,579900,43.746143,-79.546143,62 WINDHILL CRES,Toronto
2786,The Beach,849000,43.672913,-79.305916,1 HASLETT AVE,Toronto
2787,St. Andrew - Windfields,4500000,43.757694,-79.391495,51 MONTRESSOR DR,Toronto
2788,Downtown,329000,43.664848,-79.37529,#108 - 60 HOMEWOOD AVE,Toronto
2789,Humber Bay,589000,43.632587,-79.485214,42 STEPHEN DR,Toronto
2790,Milliken,230000,43.82214,-79.298508,633 SILVER STAR BLVD,Toronto
2791,Bathurst Manor,998000,43.763023,-79.452744,34 PANNAHILL RD,Toronto
2792,Pleasant View,838888,43.781208,-79.337822,38 ENDSLEIGH CRES,Toronto
2793,Briar Hill - Belgravia,649900,43.695553,-79.458168,36 RONALD AVE,Toronto
2794,Toronto,269000,43.653225,-79.383186,#309 - 100 LEEWARD GLWY,Toronto
2795,Rexdale,318880,43.724766,-79.616486,#2824 - 700 HUMBERWOOD BLVD,Toronto
2796,Black Creek,1200000,43.762085,-79.516373,14 STONG CRT,Toronto
2797,Tam O'Shanter,449900,43.789284,-79.302376,#33 - 2550 BIRCHMOUNT RD,Toronto
2798,Bayview Village,299900,43.766602,-79.382492,#222 - 18 REAN DR,Toronto
2799,Eglinton East,149000,43.739429,-79.237755,2906 EGLINTON AVE,Toronto
2800,Midtown Toronto,749999,43.673889,-79.390732,#312 - 3 MCALPINE ST,Toronto
2801,Highland Creek,749900,43.791893,-79.180328,42 PARADE SQ,Toronto
2802,Rexdale,322000,43.731674,-79.576454,#409 - 80 ESTHER LORRIE DR,Toronto
2803,Brockton Village,749900,43.653545,-79.438675,128 MARGUERETTA ST,Toronto
2804,Rexdale,529900,43.737782,-79.57383,20 LIGHTWOOD DR,Toronto
2805,Don Valley Village,569000,43.790806,-79.358597,133 ROCK FERN WAY,Toronto
2806,Milliken,719000,43.80785,-79.280525,124 CAROLBREEN SQ,Toronto
2807,Englemount - Lawrence,1760000,43.719898,-79.436478,27 BROOKVIEW DR,Toronto
2808,Downtown,355000,43.649055,-79.370361,#529 - 109 FRONT ST E,Toronto
2809,Downtown,470000,43.645695,-79.376144,#1601 - 1 THE ESPLANADE,Toronto
2810,Kingsview Village,224900,43.69582,-79.556328,#604 - 370 DIXON RD,Toronto
2811,Roncesvalles Village,1399900,43.640015,-79.446457,41 RONCESVALLES AVE,Toronto
2812,Davenport,25000,43.670437,-79.449425,#A30 - 10 Turntable Cres,Toronto
2813,Rexdale,229000,43.724556,-79.616455,#2303 - 710 HUMBERWOOD BLVD,Toronto
2814,Agincourt,448000,43.78775,-79.280006,#2 - 2606 MIDLAND AVE,Toronto
2815,Downtown,470000,43.645695,-79.376144,#1609 - 1 THE ESPLANADE,Toronto
2816,Jane and Finch,174000,43.745918,-79.515724,#407 - 5 Frith Rd,Toronto
2817,Midtown Toronto,3149000,43.673679,-79.396523,118 AVENUE RD,Toronto
2818,Downtown,399000,43.643246,-79.40126,#426 - 55 STEWART ST,Toronto
2819,Rouge,439900,43.828579,-79.249146,#6 - 3001 MARKHAM RD,Toronto
2820,Downtown,279000,43.639851,-79.382431,218 QUEENS QUAY W,Toronto
2821,Midtown Toronto,899000,43.687828,-79.433434,209 ATLAS Avenue,Toronto
2822,Little Italy,89000,43.655136,-79.415962,646 College St,Toronto
2823,Willowdale,325000,43.760181,-79.408218,#1708 - 35 BALES AVE,Toronto
2824,Downtown,519000,43.656361,-79.357277,#410 - 510 KING ST E,Toronto
2825,Willowdale,447900,43.778435,-79.41333,#1210 - 18 HOLMES AVE,Toronto
2826,Trinity - Bellwoods,3399999,43.644142,-79.41996,1030 QUEEN ST W,Toronto
2827,Willowdale,549000,43.771309,-79.412926,#1606 - 18 PARKVIEW AVE,Toronto
2828,Agincourt,899000,43.779125,-79.271652,78 MARILAKE DR,Toronto
2829,Midtown Toronto,519000,43.687836,-79.413376,#506 - 60 MONTCLAIR AVE,Toronto
2830,Richview,888000,43.678528,-79.569771,150 Redgrave Dr,Toronto
2831,Woburn,267000,43.780956,-79.249779,#919 - 88 Corporate Dr,Toronto
2832,Steeles,449800,43.815434,-79.325745,#1239 - 25 BAMBURGH CIRC,Toronto
2833,New Toronto,60000,43.601509,-79.501007,2819 LAKE SHORE BLVD W,Toronto
2834,Don Valley Village,328000,43.791103,-79.357162,#203 - 177 LINUS RD,Toronto
2835,O'Connor - Parkview,649000,43.701313,-79.293266,41 DONORA DR,Toronto
2836,Jane and Finch,449000,43.738785,-79.519264,44 JOHN CABOT WAY,Toronto
2837,Rexdale,840000,43.724796,-79.55069,353 -355 ALBION RD,Toronto
2838,Malvern,143000,43.803925,-79.216507,#504 - 8 SILVER BELL GRVE,Toronto
2839,Midtown Toronto,1699000,43.706844,-79.419594,598 ROSELAWN AVE,Toronto
2840,Don Mills,425000,43.73275,-79.345634,#903 - 75 The Donway Way,Toronto
2841,Bendale,799000,43.746422,-79.243446,10 CARSLAKE CRES,Toronto
2842,Mimico,780000,43.618263,-79.508858,414 MELROSE ST,Toronto
2843,Niagara,479900,43.63641,-79.402,#913 - 21 GRAND MAGAZINE ST,Toronto
2844,Bendale,439900,43.773403,-79.254951,#1508 - 25 TOWN CENTRE CRT,Toronto
2845,Downtown,629000,43.64286,-79.38073,#3310 - 65 BREMNER BLVD,Toronto
2846,Midtown Toronto,3995000,43.685169,-79.391342,#401 - 9 JACKES AVE,Toronto
2847,Downtown,609000,43.668777,-79.383995,#1010 - 45 CHARLES ST,Toronto
2848,Agincourt,598000,43.814278,-79.262596,67 Redhead Cres,Toronto
2849,Newtonbrook,949000,43.778324,-79.427597,65 Routliffe Lane,Toronto
2850,Newtonbrook,439888,43.78067,-79.418343,#618 - 25 Greenview Ave,Toronto
2851,Clairlea - Birchmount,659900,43.704426,-79.29393,1021 Victoria Park Ave,Toronto
2852,L'Amoreaux,758000,43.801937,-79.321388,17 Hildenboro Sq,Toronto
2853,Willowdale,294900,43.76556,-79.412804,#2112 - 4968 Yonge St,Toronto
2854,Old East York,699000,43.685673,-79.332558,23 Springdale Blvd,Toronto
2855,Earlscourt,388000,43.678635,-79.444672,#709 - 26 NORTON AVE,Toronto
2856,The Kingsway,729000,43.652515,-79.52037,55 Allanbrooke Dr,Toronto
2857,Malvern,698888,43.814468,-79.222031,11B Maidenhair Lane,Toronto
2858,Little Portugal,399900,43.642391,-79.424736,#917 - 68 ABELL ST,Toronto
2859,Toronto,205000,43.653225,-79.383186,#901 - 5 San Romano Way,Toronto
2860,Trinity - Bellwoods,1198000,43.648449,-79.410301,67 A CLAREMONT ST,Toronto
2861,Agincourt,849900,43.794025,-79.285156,39 Stainforth Dr,Toronto
2862,Willowdale,419888,43.772167,-79.412369,#206 - 260 DORIS AVE,Toronto
2863,Downtown,415000,43.643051,-79.39164,#2209 - 361 FRONT ST W,Toronto
2864,Earlscourt,709000,43.679317,-79.459732,192 PRESCOTT AVE,Toronto
2865,Willowdale,1650000,43.768085,-79.440582,40 Terrace Ave,Toronto
2866,Bayview Village,1050000,43.767426,-79.37751,49 Caracas Rd,Toronto
2867,Rexdale,624913,43.753963,-79.604858,3 ST EMILION WAY,Toronto
2868,Midtown Toronto,469000,43.680965,-79.427734,#401 - 270 RUSHTON RD,Toronto
2869,Newtonbrook,399900,43.780884,-79.412895,#810 - 39 Pemberton Ave,Toronto
2870,Downtown,599000,43.640057,-79.393967,#3610 - 15 FORT YORK BLVD,Toronto
2871,Downtown,368800,43.643051,-79.39164,#806 - 361 FRONT ST W,Toronto
2872,York Mills,429888,43.749531,-79.407188,#919 - 18 William Carson Cres,Toronto
2873,Downtown,349900,43.670547,-79.380585,#410 - 28 TED ROGERS WAY,Toronto
2874,Parkdale,959900,43.634659,-79.436211,108 SPRINGHURST AVE,Toronto
2875,Hillcrest Village,759000,43.810463,-79.353241,110 FRESHMEADOW DR,Toronto
2876,Willowdale,619000,43.773415,-79.412895,#307 - 8 Mckee Ave,Toronto
2877,Long Branch,699900,43.591789,-79.531143,13 Muskoka Ave,Toronto
2878,L'Amoreaux,1080000,43.79533,-79.296883,16 Colinayre Cres,Toronto
2879,Willowdale,259900,43.761196,-79.408951,#2009 - 33 Sheppard Ave,Toronto
2880,Clairlea - Birchmount,714900,43.703144,-79.273476,59 Lily Cup Ave,Toronto
2881,Agincourt,519999,43.778069,-79.281731,#Ph5 - 125 Village Green Sq,Toronto
2882,Grange Park,138000,43.653717,-79.390907,#38 - 109 MCCAUL ST,Toronto
2883,Bridlewood,199900,43.798306,-79.314674,#1004 - 100 Echo Point Pt,Toronto
2884,Malvern,185000,43.809708,-79.221169,#1405 - 400 Mclevin Ave,Toronto
2885,Willowdale,495000,43.761196,-79.408951,#2010 - 33 Sheppard Ave,Toronto
2886,Willowdale,495000,43.768059,-79.41111,#2005 - 18 Hillcrest Ave,Toronto
2887,Liberty Village,649900,43.638573,-79.41375,#2308 - 59 East Liberty St,Toronto
2888,Swansea,639500,43.636818,-79.47419,#509 - 1 Ripley Ave,Toronto
2889,Willowdale,299900,43.779659,-79.414589,#2603 - 22 Olive Ave,Toronto
2890,Mimico,440000,43.622589,-79.482445,#2208 - 2212 Lake Shore Blvd,Toronto
2891,Mimico,299900,43.622883,-79.481972,#805 - 2200 Lakeshore Blvd,Toronto
2892,Trinity - Bellwoods,650000,43.64465,-79.416504,#203 - 1003 Queen St,Toronto
2893,Malvern,524999,43.812542,-79.22226,31 Horseshoe Cres,Toronto
2894,Ionview,435900,43.741142,-79.271408,#37 - 901 Kennedy Rd,Toronto
2895,Rexdale,115000,43.722031,-79.543945,#1207 - 236 Albion Rd,Toronto
2896,Bendale,289900,43.773251,-79.255272,#501 - 50 Town Centre Crt,Toronto
2897,Bayview Village,344900,43.767689,-79.382263,#325 - 27 Rean Dr,Toronto
2898,Islington - City Centre West,1550,43.633572,-79.531036,#1 - 12 Advance Rd,Toronto
2899,Malvern,300900,43.807106,-79.227829,#48 - 42 PINERY TR,Toronto
2900,Willowdale,348800,43.765598,-79.410942,#3509 - 23 HOLLYWOOD AVE,Toronto
2901,Downtown,569900,43.641788,-79.381874,#1205 - 14 YORK ST,Toronto
2902,Downtown,399000,43.659824,-79.362724,#2608 - 225 SACKVILLE ST,Toronto
2903,Steeles,479000,43.815434,-79.325745,#1133 - 25 BAMBURGH CIRC,Toronto
2904,Midtown Toronto,1199000,43.703442,-79.396667,33 HILLSDALE AVE E,Toronto
2905,Niagara,369900,43.634632,-79.40139,#2209 - 90 STADIUM RD,Toronto
2906,Trinity - Bellwoods,1439000,43.648575,-79.416786,232 CRAWFORD ST,Toronto
2907,Steeles,348000,43.812302,-79.321648,#911 - 225 BAMBURGH CIRC,Toronto
2908,Downtown,412900,43.668777,-79.383995,#3105 - 45 Charles St,Toronto
2909,Toronto,799000,43.674515,-79.459373,1706 ST CLAIR AVE W,Toronto
2910,Birch Cliff,799000,43.682991,-79.277542,1251 Kingston Rd,Toronto
2911,Downtown,393000,43.668777,-79.383995,#1206 - 45 CHARLES ST E,Toronto
2912,Downtown,475000,43.645695,-79.376144,#2003 - 1 THE ESPLANADE,Toronto
2913,Downtown,499000,43.648296,-79.392952,#1503 - 125 Peter St,Toronto
2914,Fairbank,787000,43.70034,-79.447899,33 Tommy Douglas Gdns,Toronto
2915,Kingsview Village,224900,43.695709,-79.557632,#1714 - 390 Dixon Rd,Toronto
2916,Bayview Village,2298800,43.783833,-79.381851,25 Woodthrush Crt,Toronto
2917,Downtown,409900,43.641788,-79.381874,#3907 - 14 York St,Toronto
2918,Downtown,317900,43.657074,-79.355232,#320 - 51 Trolley Cres,Toronto
2919,Midtown Toronto,454800,43.670319,-79.394432,#1916 - 155 Yorkville Ave,Toronto
2920,Brookhaven - Amesbury,619900,43.700844,-79.478981,30 Gotham Crt,Toronto
2921,Norseman Heights,959000,43.632889,-79.510719,55 Coney Rd,Toronto
2922,Milliken,469900,43.811054,-79.279671,#46 - 15 Brimwood Blvd,Toronto
2923,Willowdale,30000,43.757996,-79.409592,#44 - 1 Avondale Ave,Toronto
2924,Birch Cliff,499900,43.688511,-79.267746,47 A Valhalla Blvd,Toronto
2925,Downtown,418000,43.648983,-79.365219,#401 - 65 Scadding Ave,Toronto
2926,Midtown Toronto,859900,43.707485,-79.39328,#1111 - 123 Eglinton Ave,Toronto
2927,Midtown Toronto,574990,43.664322,-79.418472,#702 - 11 Christie St,Toronto
2928,Downtown,399000,43.659824,-79.362724,#2608 - 225 Sackville St,Toronto
2929,Rexdale,699900,43.733768,-79.553894,4 Humberland Crt,Toronto
2930,Agincourt,218800,43.783657,-79.284416,#1803 - 4091 Sheppard Ave,Toronto
2931,Lansing,589900,43.760303,-79.411621,#606 - 9 Bogert Ave,Toronto
2932,Rouge,549900,43.807232,-79.173782,194 Braymore Blvd,Toronto
2933,Highland Creek,749900,43.795372,-79.177826,30 Charcoal Dr,Toronto
2934,Rockcliffe - Smythe,599000,43.66959,-79.500107,119 Foxwell St,Toronto
2935,Willowdale,498800,43.761196,-79.408951,#2108 - 33 Sheppard Ave,Toronto
2936,Brockton Village,274900,43.650913,-79.439461,1269 College St,Toronto
2937,Downtown,1299000,43.64613,-79.375778,#4302 - 8 The Esplanade Rd,Toronto
2938,Midtown Toronto,1598800,43.703079,-79.377678,105 Cleveland St,Toronto
2939,Bridle Path,10500000,43.739422,-79.377998,25 The Bridle Path,Toronto
2940,Bayview Village,499000,43.789333,-79.369072,86 Woody Vineway Way,Toronto
2941,The Beach,799000,43.676132,-79.301125,181 Wheeler Ave,Toronto
2942,Downtown,549900,43.665749,-79.385513,#2405 - 5 St Joseph St,Toronto
2943,Leslieville,949900,43.663872,-79.343552,1093 Dundas St,Toronto
2944,Downtown,439800,43.641632,-79.38205,#4205 - 12 York St,Toronto
2945,Lawrence Heights,294000,43.714592,-79.452911,#1421 - 800 Lawrence Ave,Toronto
2946,Midtown Toronto,767000,43.675331,-79.397125,#1607 - 170 Avenue Rd,Toronto
2947,Old East York,699900,43.686562,-79.338753,71 Marlow Ave,Toronto
2948,Milliken,499900,43.800041,-79.315277,#2307 - 2330 Bridletowne Circ,Toronto
2949,Wexford - Maryvale,649900,43.751442,-79.298271,115 Lilian Dr,Toronto
2950,Midtown Toronto,955000,43.68679,-79.413551,#Ph2 - 240 Heath St,Toronto
2951,Runnymede,598000,43.664162,-79.487778,701 Willard Ave,Toronto
2952,Highland Creek,699900,43.791897,-79.180244,44 Parade Sq,Toronto
2953,Toronto,348800,43.640335,-79.424477,#1202 - 38 Joe Shuster Way,Toronto
2954,Downtown,369900,43.645985,-79.389938,#1303 - 8 Mercer St,Toronto
2955,Woburn,349900,43.773685,-79.249619,#1611 - 68 Grangeway Ave,Toronto
2956,Jane and Finch,439900,43.739269,-79.52002,28 Sebastian Cabotway,Toronto
2957,Midtown Toronto,679000,43.686378,-79.415024,#1605 - 260 Heath St,Toronto
2958,Morningside,429900,43.790234,-79.197525,743 Military Tr,Toronto
2959,Scarborough Village,275000,43.743954,-79.212692,#502 - 3233 Eglinton Ave,Toronto
2960,Bendale,295000,43.773251,-79.255272,#3409 - 50 Town Centre Crt,Toronto
2961,Willowdale,334800,43.779987,-79.412735,#703 - 35 Finch Ave,Toronto
2962,Old East York,629000,43.693001,-79.314102,330 Cedarvale Ave,Toronto
2963,Steeles,1080000,43.810154,-79.310905,42 Lapworth Cres,Toronto
2964,Jane and Finch,349000,43.767052,-79.514549,#3 - 380 Driftwood Ave,Toronto
2965,Malvern,449900,43.802094,-79.213951,25 Burkwood Cres,Toronto
2966,Agincourt,129000,43.806137,-79.288139,#D106 - 3278 Midland Ave,Toronto
2967,Bendale,279800,43.773312,-79.258728,#3005 - 60 Brian Harrison Way,Toronto
2968,Agincourt,339000,43.777565,-79.281006,#3917 - 135 Village Green Sq,Toronto
2969,Willowdale,999900,43.773785,-79.441116,12 Muirkirk Rd,Toronto
2970,Emery,102000,43.749187,-79.542702,#704 - 3390 Weston Rd,Toronto
2971,Willowdale,738000,43.766571,-79.392365,#401 - 1 Hycrest Ave,Toronto
2972,Willowdale,459900,43.764893,-79.410446,#1702 - 18 Spring Garden Ave,Toronto
2973,Midtown Toronto,999000,43.711578,-79.407234,19 Birdsall Ave,Toronto
2974,Alderwood,688800,43.60289,-79.554947,23 Dunning Cres,Toronto
2975,Malvern,368000,43.811447,-79.226776,#40 - 30 Wingarden Crt,Toronto
2976,Downtown,700000,43.64764,-79.398697,#Ph27 - 500 Richmond St,Toronto
2977,Sherwood Park,649000,43.709629,-79.397903,#Th5 - 11 Broadway Ave,Toronto
2978,Willowdale,499999,43.778927,-79.417114,#Urg05 - 7 Lorraine Dr,Toronto
2979,Niagara,519900,43.641579,-79.415901,#109 - 1030 King St,Toronto
2980,Downtown,369900,43.663174,-79.377777,#606 - 281 Mutual St,Toronto
2981,Markland Wood,1580000,43.630856,-79.574463,35 Conifer Dr,Toronto
2982,Port Union,1188000,43.782364,-79.165337,18 Bonacres Ave,Toronto
2983,Islington - City Centre West,1988000,43.655499,-79.553024,238 Martin Grove Rd,Toronto
2984,Armdale,125000,43.829632,-79.254021,#40 - 501 Passmore Ave,Toronto
2985,Newtonbrook,2388000,43.781757,-79.411766,60 Pemberton Ave,Toronto
2986,Lawrence Heights,409900,43.717121,-79.441757,#512 - 650 Lawrence Ave,Toronto
2987,Bathurst Manor,1180000,43.761745,-79.459175,126 Shaftesbury St,Toronto
2988,Toronto,599900,43.695759,-79.269356,155 Eastwood Ave,Toronto
2989,Malvern,259000,43.809708,-79.221169,#1002 - 400 Mclevin Ave,Toronto
2990,Rexdale,435000,43.731674,-79.576454,#612 - 80 Esther Lorrie Dr,Toronto
2991,Downtown,484878,43.64048,-79.394966,#541 - 8 Telegram Mews,Toronto
2992,Downtown,469000,43.647022,-79.401855,#708 - 156 Portland St,Toronto
2993,York Mills,1079000,43.744148,-79.403465,#311 - 51 York Mills Rd,Toronto
2994,Old Town,379900,43.653194,-79.368637,#Ph 55 - 313 Richmond St,Toronto
