,AreaName,Price ($),lat,lng,Address,City,Postal Code,FSA
30,Wilson Heights,1149000,43.734875,-79.441017,49 Cadillac Ave,Toronto,M3H 1S3,M3H
252,Wilson Heights,339900,43.734478,-79.446472,#509 - 525 WILSON AVE,Toronto,M3H 1V1,M3H
279,Wilson Heights,455000,43.734478,-79.446472,#108 - 525 WILSON AVE,Toronto,M3H 1V1,M3H
541,Wilson Heights,999900,43.73904,-79.44236,79 De Quincy Blvd,Toronto,M3H 1Y8,M3H
465,Wilson Heights,1399990,43.748856,-79.453499,227 REINER Road,Toronto,M3H 2M2,M3H
1174,Bathurst Manor,510000,43.755169,-79.441742,#607 - 650 Sheppard Ave,Toronto,M3H 2S5,M3H
565,Bathurst Manor,349900,43.753578,-79.448555,#504 - 778 Sheppard Ave,Toronto,M3H 2T1,M3H
269,Wilson Heights,318000,43.752892,-79.449783,#302 - 801 SHEPPARD AVE W,Toronto,M3H 2T3,M3H
688,Bathurst Manor,1279000,43.756145,-79.45932,253 Searle Ave,Toronto,M3H 4C1,M3H
457,Bathurst Manor,998000,43.758739,-79.452705,170 ELDER ST,Toronto,M3H 4E6,M3H
660,Bathurst Manor,1420000,43.761913,-79.451271,181 Goddard St,Toronto,M3H 5E4,M3H
213,Wilson Heights,294000,43.749321,-79.437149,#513 - 4200 BATHURST ST,Toronto,M3H 6C7,M3H
207,Toronto,352500,43.75103,-79.465858,#1016 - 55 DE BOERS DR,Toronto,M3J 0G5,M3J
429,York University Heights,519000,43.750637,-79.465103,#Ph01 - 1070 SHEPPARD AVE W,Toronto,M3J 0G7,M3J
707,Downsview,348000,43.750595,-79.464058,#410 - 1060 Sheppard Ave,Toronto,M3J 0G7,M3J
875,Downsview,340000,43.750595,-79.464058,#506 - 1060 SHEPPARD AVE W,Toronto,M3J 0G7,M3J
275,Jane and Finch,599900,43.759514,-79.491844,63 COUNCIL CRES,Toronto,M3J 1J5,M3J
947,York University Heights,956000,43.749916,-79.503555,12 FULWELL CRES,Toronto,M3J 1Y3,M3J
971,Jane and Finch,273900,43.765266,-79.493652,#612 - 9 FOUR WINDS DR,Toronto,M3J 2S8,M3J
894,Jane and Finch,315000,43.764374,-79.49456,#608 - 19 FOUR WINDS DR,Toronto,M3J 2S9,M3J
940,Jane and Finch,343000,43.764614,-79.491989,#1109 - 1 FOUR WINDS DR,Toronto,M3J 2T1,M3J
930,York University Heights,79988,43.781139,-79.492851,#30 - 2901 STEELES AVE W,Toronto,M3J 3A1,M3J
685,York University Heights,799000,43.765755,-79.496803,273 Murray Ross Pkwy,Toronto,M3J 3N6,M3J
659,York University Heights,950000,43.764462,-79.504471,435 Murray Ross Pkwy,Toronto,M3J 3P1,M3J
889,York University Heights,759000,43.765575,-79.499489,8 MANSUR TERR,Toronto,M3J 3R1,M3J
287,York University Heights,779000,43.76524,-79.502808,25 DELABO DR,Toronto,M3J 3S5,M3J
957,York University Heights,699000,43.765301,-79.502525,17 DELABO DR,Toronto,M3J 3S5,M3J
606,York University Heights,499900,43.765209,-79.500168,#22 - 365 Murray Ross Pkwy,Toronto,M3J 3T7,M3J
356,Downsview,519000,43.726231,-79.514557,20 HEAVITREE DR,Toronto,M3L 1K6,M3L
497,Downsview,534900,43.727352,-79.511032,67 NEAMES CRES,Toronto,M3L 1K8,M3L
206,Downsview,619900,43.738079,-79.501282,195 GILTSPUR DR,Toronto,M3L 1N4,M3L
897,Downsview,569900,43.738796,-79.506371,51 KANARICK Crescent,Toronto,M3L 1P3,M3L
1233,Downsview,145000,43.737915,-79.51136,#327 - 2645 Jane St,Toronto,M3L 1R9,M3L
570,Jane and Finch,285000,43.740059,-79.509605,#907 - 1900 Sheppard Ave,Toronto,M3L 1Y7,M3L
1130,Jane and Finch,344800,43.740059,-79.509605,#1010 - 1900 Sheppard Ave,Toronto,M3L 1Y7,M3L
265,Jane and Finch,575000,43.74192,-79.509659,17 WHITBREAD CRES,Toronto,M3L 2A8,M3L
552,Jane and Finch,569900,43.741798,-79.508911,24 Brady Cres,Toronto,M3L 2B5,M3L
671,Downsview,339000,43.726418,-79.479942,#1012 - 15 James Finlay Way,Toronto,M3M 0B3,M3M
955,Downsview,269900,43.726418,-79.479942,#918 - 15 JAMES FINLAY WAY,Toronto,M3M 0B3,M3M
961,Downsview,349900,43.726418,-79.479942,#801 - 15 JAMES FINLAY WAY,Toronto,M3M 0B3,M3M
731,Downsview,179900,43.72578,-79.480759,#423 - 2737 Keele St,Toronto,M3M 2E9,M3M
102,Downsview,579999,43.743221,-79.488487,22 Norman Wesley Way,Toronto,M3M 3H4,M3M
1209,Jane and Finch,439000,43.744011,-79.491524,#1916 - 5 Sheppard Ave,Toronto,M3M 3J8,M3M
920,Jane and Finch,179900,43.745918,-79.515724,#109 - 5 FRITH RD,Toronto,M3N 1E9,M3N
1288,Jane and Finch,125000,43.754375,-79.510368,#410 - 15 London Green Crt,Toronto,M3N 1K4,M3N
910,Jane and Finch,689900,43.76384,-79.516586,12 LASKAY CRES,Toronto,M3N 1P3,M3N
348,Jane and Finch,647500,43.769268,-79.526489,103 BAMFORD CRES,Toronto,M3N 1T8,M3N
926,Jane and Finch,588000,43.744061,-79.521606,149 LAURA RD,Toronto,M3N 1Z8,M3N
906,Jane and Finch,575000,43.742451,-79.521774,108 LAURA RD,Toronto,M3N 1Z9,M3N
264,Jane and Finch,239900,43.753849,-79.513535,#155 - 68 DRIFTWOOD AVE,Toronto,M3N 2M5,M3N
1048,Jane and Finch,300000,43.767052,-79.514549,#3 - 380 Driftwood Ave,Toronto,M3N 2P5,M3N
223,Jane and Finch,399900,43.738815,-79.51902,43 JOHN CABOT WAY,Toronto,M3N 2T5,M3N
895,Jane and Finch,39000,43.758179,-79.519676,#130 - 1 YORK GATE BLVD,Toronto,M3N 3A1,M3N
237,Victoria Village,1388800,43.728958,-79.315933,132 ELVASTON DR,Toronto,M4A 1N6,M4A
1145,Victoria Village,359000,43.72451,-79.307022,#306 - 1785 Eglinton Ave,Toronto,M4A 2Y6,M4A
883,Woodbine Gardens,82800,43.699581,-79.297829,#3 - 94 HALSEY AVE,Toronto,M4B 1A9,M4B
336,Woodbine Gardens,679900,43.700798,-79.297798,79 CHAPMAN AVE,Toronto,M4B 1C6,M4B
532,Woodbine Gardens,699900,43.701794,-79.303581,99 Glen Albert Dr,Toronto,M4B 1J1,M4B
235,Woodbine Gardens,665000,43.703903,-79.295723,114 MEIGHEN AVE,Toronto,M4B 2H7,M4B
434,East Danforth,689900,43.68047,-79.321823,1 Currie Ave,Toronto,M4C 1C3,M4C
152,East Danforth,397500,43.685455,-79.313133,#711 - 2055 DANFORTH AVE,Toronto,M4C 1J8,M4C
841,East Danforth,479900,43.685455,-79.313133,#214 - 2055 DANFORTH AVENUE AVE,Toronto,M4C 1J8,M4C
860,East Danforth,354900,43.685455,-79.313133,#605 - 2055 DANFORTH AVE,Toronto,M4C 1J8,M4C
326,Woodbine - Lumsden,899900,43.68996,-79.304413,80 NEWMARKET AVE,Toronto,M4C 1W1,M4C
622,Woodbine - Lumsden,1130000,43.693939,-79.306885,39 Crewe Ave,Toronto,M4C 2J2,M4C
953,Woodbine - Lumsden,899000,43.693295,-79.313347,238 LUMSDEN AVE,Toronto,M4C 2K4,M4C
5,Old East York,599900,43.697842,-79.317368,3 Bracebridge Ave,Toronto,M4C 2X6,M4C
169,Woodbine - Lumsden,899900,43.690174,-79.304123,82 CHISHOLM AVE,Toronto,M4C 4V4,M4C
557,Danforth Village,499000,43.691113,-79.291534,15 Eldon Ave,Toronto,M4C 5G2,M4C
866,Old East York,1199999,43.692318,-79.291946,61 ELDON AVE,Toronto,M4C 5G2,M4C
62,Old East York,315000,43.696827,-79.293411,#701 - 3 Massey Sq,Toronto,M4C 5L5,M4C
620,Old East York,159000,43.69614,-79.294983,#219 - 1 Massey Sq,Toronto,M4C 5L5,M4C
165,The Beach,2095000,43.668625,-79.296623,4 A VIOLET AVE,Toronto,M4E 1B1,M4E
433,The Beach,569000,43.671459,-79.295059,#15 - 2112 Queen St,Toronto,M4E 1E2,M4E
1076,Upper Beaches,579000,43.685524,-79.294144,#130 - 2320 Gerrard St,Toronto,M4E 2E1,M4E
798,The Beach,799900,43.670467,-79.293976,65 HAMMERSMITH AVE,Toronto,M4E 2W3,M4E
1234,The Beach,1890000,43.670952,-79.295052,2237 Queen St,Toronto,M4E 2Z9,M4E
1236,The Beach,1890000,43.670952,-79.295052,2237 Queen St,Toronto,M4E 2Z9,M4E
322,Upper Beaches,799900,43.686947,-79.290451,51 BELLEVILLE ST,Toronto,M4E 3X9,M4E
440,Upper Beaches,899900,43.686844,-79.290771,39 Belleville St,Toronto,M4E 3X9,M4E
734,Leaside,329900,43.701004,-79.3731,#406 - 1387 Bayview Ave,Toronto,M4G 3A5,M4G
94,Leaside,25,43.7057,-79.374969,1571-73 Bayview Ave,Toronto,M4G 3B5,M4G
96,Leaside,97,43.7057,-79.374969,1571-73 Bayview Ave,Toronto,M4G 3B5,M4G
98,Leaside,25,43.714638,-79.35463,#403 - 35 Brian Peck Cres,Toronto,M4G 4J7,M4G
893,Leaside,499000,43.714638,-79.35463,#601 - 35 BRIAN PECK CRES,Toronto,M4G 4J7,M4G
742,Thorncliffe Park,200000,43.705597,-79.345993,#119 - 45 Overlea Blvd,Toronto,M4H 1C3,M4H
1260,Pape Village,299999,43.690639,-79.341721,#510 - 280 Donlands Ave,Toronto,M4J 3R4,M4J
2,Old East York,1488000,43.686375,-79.328918,254A Monarch Park Ave,Toronto,M4J 4S5,M4J
1165,Riverdale,2950000,43.669842,-79.349106,98 Riverdale Ave,Toronto,M4K 1C3,M4K
439,Riverdale,899000,43.675503,-79.344292,35 Strathcona Ave,Toronto,M4K 1K6,M4K
1291,Riverdale,149000,43.677971,-79.348907,507 Danforth Ave,Toronto,M4K 1P5,M4K
115,Riverdale,1599000,43.682064,-79.353073,90 Browning Ave,Toronto,M4K 1V9,M4K
1164,Riverdale,2639000,43.68084,-79.351707,103 Arundel Ave,Toronto,M4K 3A3,M4K
107,Leslieville,1369900,43.663742,-79.324966,#Loft 2 - 2B Minto St,Toronto,M4L 1B6,M4L
721,Upper Beaches,799000,43.67691,-79.304825,426 Kingston Rd,Toronto,M4L 1T9,M4L
1269,Upper Beaches,799000,43.67691,-79.304825,426 Kingston Rd,Toronto,M4L 1T9,M4L
1271,Upper Beaches,799000,43.67691,-79.304825,426 Kingston Rd,Toronto,M4L 1T9,M4L
1272,Upper Beaches,799000,43.67691,-79.304825,426 Kingston Rd,Toronto,M4L 1T9,M4L
141,Leslieville,29900,43.672264,-79.321289,1453 GERRARD ST E,Toronto,M4L 1Z9,M4L
310,Leslieville,599900,43.674438,-79.322563,359 ASHDALE AVE,Toronto,M4L 2Z1,M4L
836,Leslieville,649000,43.666817,-79.31765,11 RHODES AVE,Toronto,M4L 2Z8,M4L
651,The Beach,611000,43.674232,-79.307144,#105 - 60 Haslett Ave,Toronto,M4L 3R2,M4L
48,The Beach,1929000,43.668091,-79.301514,68 Kenilworth Ave,Toronto,M4L 3S5,M4L
1161,The Beach,369000,43.666252,-79.304993,#708 - 1900 Lakeshore Blvd,Toronto,M4L 6S8,M4L
316,Leslieville,699000,43.66098,-79.330055,785 EASTERN AVE,Toronto,M4M 1E9,M4M
510,Leslieville,699000,43.66098,-79.330055,785 Eastern Ave,Toronto,M4M 1E9,M4M
758,Riverdale,209000,43.659657,-79.346878,798 QUEEN ST E,Toronto,M4M 1H4,M4M
176,Leslieville,859000,43.665806,-79.334892,40 MALLON AVE W,Toronto,M4M 1P8,M4M
760,Leslieville,799000,43.671772,-79.334923,35 MYRTLE AVE,Toronto,M4M 2A4,M4M
315,Riverdale,539000,43.657417,-79.349815,#419 - 68 BROADVIEW AVE,Toronto,M4M 2E6,M4M
720,Riverside,1099000,43.664547,-79.348579,201 Boulton Ave,Toronto,M4M 2J8,M4M
573,Leslieville,747400,43.667385,-79.334412,#3 - 175 Jones Ave,Toronto,M4M 3A2,M4M
583,Leslieville,953350,43.667133,-79.334404,#8 - 169 Jones Ave,Toronto,M4M 3A2,M4M
1124,Leslieville,1313000,43.667385,-79.334412,#14 - 175 Jones Ave,Toronto,M4M 3A2,M4M
582,Leslieville,1200000,43.664089,-79.341415,#123 - 326 Carlaw Ave,Toronto,M4M 3L1,M4M
324,Leslieville,799000,43.66235,-79.342567,18 NATALIE PL,Toronto,M4M 3P7,M4M
1185,Midtown Toronto,999990,43.723293,-79.380356,#20 - 50 Hargrave Lane,Toronto,M4N 0A4,M4N
1237,Midtown Toronto,899990,43.72353,-79.379761,2166 Bayview Ave,Toronto,M4N 0A4,M4N
1280,Midtown Toronto,869900,43.723148,-79.379707,2146 Bayview Ave,Toronto,M4N 0A4,M4N
149,Midtown Toronto,2799000,43.717831,-79.395996,148 BLYTHWOOD RD,Toronto,M4N 1A4,M4N
306,Midtown Toronto,1750000,43.718014,-79.392662,255 Blythwood Rd,Toronto,M4N 1A7,M4N
1026,Midtown Toronto,2898000,43.72776,-79.389961,236 LAWRENCE AVE E,Toronto,M4N 1T2,M4N
783,Yonge and Lawrence,1589000,43.728615,-79.402267,23 BOWOOD AVE,Toronto,M4N 1Y3,M4N
704,North Toronto,2595000,43.731457,-79.394394,178 Roslin Ave,Toronto,M4N 1Z6,M4N
323,North Toronto,1480000,43.733105,-79.393219,283 SNOWDON AVE,Toronto,M4N 2B4,M4N
511,North Toronto,1480000,43.733105,-79.393219,283 Snowdon Ave,Toronto,M4N 2B4,M4N
1134,North Toronto,1399000,43.726349,-79.397461,1 Preston Pl,Toronto,M4N 2T1,M4N
270,Midtown Toronto,1148000,43.717461,-79.37886,#601 - 1888 BAYVIEW AVE,Toronto,M4N 3J5,M4N
867,Midtown Toronto,1050000,43.717461,-79.37886,#301 - 1888 BAYVIEW AVE,Toronto,M4N 3J5,M4N
730,Lawrence Park South,539900,43.707275,-79.399559,#C002 - 2300 Yonge St,Toronto,M4P 1E4,M4P
764,Midtown Toronto,330000,43.710964,-79.379158,#401 - 600 EGLINTON AVE E,Toronto,M4P 1N8,M4P
382,Midtown Toronto,789800,43.708694,-79.394318,#603 - 141 ROEHAMPTON AVE,Toronto,M4P 1P9,M4P
1126,Sherwood Park,1349000,43.712608,-79.38385,325 Broadway Ave,Toronto,M4P 1W4,M4P
387,Mount Pleasant West,467000,43.711609,-79.3955,#314 - 101 ERSKINE AVE,Toronto,M4P 1Y5,M4P
805,Mount Pleasant West,1355000,43.711609,-79.3955,#Gph2 - 101 ERSKINE AVE,Toronto,M4P 1Y5,M4P
821,Mount Pleasant West,1615000,43.711609,-79.3955,#Th03 - 101 ERSKINE AVE,Toronto,M4P 1Y5,M4P
680,Sherwood Park,2350000,43.713936,-79.396851,51B Sherwood Ave,Toronto,M4P 2A6,M4P
786,Midtown Toronto,2499000,43.710926,-79.381729,12 WALDER AVE,Toronto,M4P 2R5,M4P
154,North Toronto,380000,43.711781,-79.39164,#319 - 900 MOUNT PLEASANT RD,Toronto,M4P 3J9,M4P
590,North Toronto,414000,43.711781,-79.39164,#1006 - 900 Mount Pleasant Rd,Toronto,M4P 3J9,M4P
164,Midtown Toronto,599000,43.708008,-79.400787,#1807 - 58 ORCHARD VIEW BLVD,Toronto,M4R 0A2,M4R
791,Midtown Toronto,459000,43.708008,-79.400787,#Ph05 - 58 ORCHARD VIEW BLVD,Toronto,M4R 0A2,M4R
67,Midtown Toronto,989000,43.708542,-79.402115,112 Helendale Ave,Toronto,M4R 1C7,M4R
828,Midtown Toronto,362990,43.696835,-79.393997,#506 - 68 MERTON ST,Toronto,M4S 0A7,M4S
848,Midtown Toronto,374900,43.697487,-79.38855,#106 - 253 MERTON ST,Toronto,M4S 1A9,M4S
634,Midtown Toronto,345000,43.701252,-79.395897,#526 - 23 Glebe Rd,Toronto,M4S 1N7,M4S
444,Midtown Toronto,549000,43.707161,-79.393127,##1 - 108 Redpath Ave,Toronto,M4S 2J7,M4S
1106,Mount Pleasant East,799000,43.701283,-79.383102,3 Belle Ayre Blvd,Toronto,M4S 2P6,M4S
547,Midtown Toronto,495000,43.706772,-79.395233,#801 - 89 Dunfield Ave,Toronto,M4S 3A4,M4S
192,Davisville,415000,43.705597,-79.397453,#3010 - 2191 YONGE ST,Toronto,M4S 3H8,M4S
1258,Midtown Toronto,2150000,43.68668,-79.393684,1404 Yonge St,Toronto,M4T 1Y5,M4T
822,Midtown Toronto,849900,43.696033,-79.395668,#1708 - 1815 YONGE ST,Toronto,M4T 2A4,M4T
148,Midtown Toronto,1399000,43.68544,-79.395966,48 BALMORAL AVE,Toronto,M4V 1J4,M4V
111,Midtown Toronto,105,43.689011,-79.400002,#1 - 105 Heath St,Toronto,M4V 1T5,M4V
679,Midtown Toronto,1979000,43.691391,-79.400566,90 Lonsdale Rd,Toronto,M4V 1W5,M4V
650,Midtown Toronto,319000,43.689022,-79.402077,#804 - 581 Avenue Rd,Toronto,M4V 2K4,M4V
170,Midtown Toronto,579000,43.685623,-79.409592,#616 - 6 PARKWOOD AVE,Toronto,M4V 2W9,M4V
779,Midtown Toronto,890000,43.687538,-79.397873,#Lph906 - 1 DEER PARK CRES,Toronto,M4V 3C4,M4V
137,Midtown Toronto,699000,43.676369,-79.405739,#525 - 380 MACPHERSON AVE,Toronto,M4V 3E4,M4V
385,Midtown Toronto,359000,43.676369,-79.405739,#225 - 380 MACPHERSON AVE,Toronto,M4V 3E4,M4V
684,Midtown Toronto,449800,43.671303,-79.384689,#3708 - 8 Park Rd,Toronto,M4W 1A8,M4W
813,Midtown Toronto,3588000,43.684898,-79.375198,166 DOUGLAS DR,Toronto,M4W 2B7,M4W
142,Midtown Toronto,415000,43.674103,-79.388809,#1407 - 914 YONGE ST,Toronto,M4W 3C8,M4W
281,Downtown,419000,43.670372,-79.384468,#1414 - 85 BLOOR ST E,Toronto,M4W 3G9,M4W
795,Downtown,429000,43.670372,-79.384468,#908 - 85 BLOOR ST E,Toronto,M4W 3G9,M4W
801,Midtown Toronto,879900,43.672421,-79.387032,#708 - 20 COLLIER ST,Toronto,M4W 3Y4,M4W
842,Midtown Toronto,599000,43.672985,-79.387032,#819 - 825 CHURCH ST,Toronto,M4W 3Z4,M4W
1283,Midtown Toronto,488800,43.672985,-79.387032,#515 - 825 Church St,Toronto,M4W 3Z4,M4W
819,Downtown,819900,43.667671,-79.371513,#1 - 253 WELLESLEY ST E,Toronto,M4X 1G8,M4X
166,Downtown,375000,43.667915,-79.375679,#702 - 500 SHERBOURNE ST,Toronto,M4X 1L1,M4X
776,Downtown,538000,43.667915,-79.375679,#810 - 500 SHERBOURNE ST,Toronto,M4X 1L1,M4X
1141,Downtown,629000,43.666996,-79.373268,#112 - 179 Bleecker St,Toronto,M4X 1L9,M4X
295,Downtown,559800,43.669643,-79.380608,#2702 - 101 CHARLES ST E,Toronto,M4Y 0A9,M4Y
544,Downtown,634900,43.669643,-79.380608,#1710 - 101 Charles St,Toronto,M4Y 0A9,M4Y
597,Downtown,949900,43.669643,-79.380608,#801 - 101 Charles St,Toronto,M4Y 0A9,M4Y
725,Downtown,599000,43.669643,-79.380608,#416 - 101 Charles St,Toronto,M4Y 0A9,M4Y
1040,Downtown,599000,43.669643,-79.380608,#515 - 101 CHARLES ST E,Toronto,M4Y 0A9,M4Y
649,Downtown,549900,43.665749,-79.385513,#2405 - 5 St Joseph St,Toronto,M4Y 0B6,M4Y
127,Downtown,704900,43.661793,-79.384506,#4004 - 21 Grenville St,Toronto,M4Y 0B9,M4Y
313,Downtown,479000,43.661793,-79.384506,#Ph06 - 21 GRENVILLE ST,Toronto,M4Y 0B9,M4Y
160,Downtown,599000,43.661896,-79.38575,#4001 - 38 GRENVILLE ST,Toronto,M4Y 1A5,M4Y
784,Downtown,499000,43.661896,-79.38575,#3206 - 38 GRENVILLE ST,Toronto,M4Y 1A5,M4Y
826,Downtown,415800,43.661896,-79.38575,#304 - 38 GRENVILLE ST,Toronto,M4Y 1A5,M4Y
793,Downtown,439000,43.66544,-79.383354,#1607 - 22 WELLESLEY ST,Toronto,M4Y 1G3,M4Y
1055,Downtown,399000,43.66592,-79.386963,#2409 - 44 St Joseph St,Toronto,M4Y 1K1,M4Y
832,Church and Wellesley,244900,43.66708,-79.383156,#2007 - 30 GLOUCESTER ST,Toronto,M4Y 1L6,M4Y
125,Downtown,448888,43.668777,-79.383995,#1711 - 45 Charles St,Toronto,M4Y 1S2,M4Y
728,Downtown,629000,43.668777,-79.383995,#1901 - 45 Charles St,Toronto,M4Y 1S2,M4Y
1019,Downtown,550000,43.668777,-79.383995,#4107 - 45 CHARLES ST E,Toronto,M4Y 1S2,M4Y
1033,Downtown,578000,43.668777,-79.383995,#2809 - 45 CHARLES ST E,Toronto,M4Y 1S2,M4Y
1298,Downtown,769000,43.668777,-79.383995,#4002 - 45 CHARLES ST,Toronto,M4Y 1S2,M4Y
68,Downtown,445900,43.669151,-79.387375,#2004 - 21 Balmuto St,Toronto,M4Y 1W4,M4Y
1159,Downtown,439900,43.666752,-79.376236,#216 - 120 Homewood Ave,Toronto,M4Y 2J3,M4Y
294,Downtown,378000,43.670547,-79.380585,#3103 - 28 TED ROGERS WAY,Toronto,M4Y 2J4,M4Y
687,Downtown,429900,43.670547,-79.380585,#2506 - 28 Ted Rogers Way,Toronto,M4Y 2J4,M4Y
1023,Downtown,359900,43.665104,-79.3769,#517 - 77 MAITLAND PL,Toronto,M4Y 2V6,M4Y
580,Downtown,489000,43.664845,-79.385933,#302 - 24 Wellesley St,Toronto,M4Y 2X6,M4Y
451,Downtown,649900,43.669609,-79.384773,#108 - 35 HAYDEN ST,Toronto,M4Y 3C3,M4Y
619,Downtown,385800,43.659824,-79.362724,#2507 - 225 Sackville St,Toronto,M5A 0B9,M5A
816,Downtown,798800,43.650082,-79.357971,#2406 - 70 DISTILLERY LANE,Toronto,M5A 0E3,M5A
151,Downtown,449900,43.652714,-79.3563,#N707 - 455 FRONT ST E,Toronto,M5A 0J2,M5A
445,Downtown,374900,43.652714,-79.3563,#S608 - 455 Front St,Toronto,M5A 0J2,M5A
607,Downtown,399888,43.652222,-79.370872,#1308 - 105 George St,Toronto,M5A 0L4,M5A
1194,Downtown,409900,43.652222,-79.370872,#1902 - 105 George St,Toronto,M5A 0L4,M5A
806,East Bayfront,2860000,43.645634,-79.362335,#1116 - 1 EDGEWATER DR,Toronto,M5A 1B6,M5A
861,Downtown,449900,43.652817,-79.367737,#210 - 400 ADELAIDE ST E,Toronto,M5A 1N4,M5A
1014,Downtown,399000,43.652817,-79.367737,#619 - 400 ADELAIDE ST E,Toronto,M5A 1N4,M5A
789,Downtown,469000,43.660149,-79.360886,#2107 - 170 SUMACH ST,Toronto,M5A 2B9,M5A
1285,Downtown,379900,43.660149,-79.360886,#1701 - 170 Sumach St,Toronto,M5A 2B9,M5A
768,Downtown,272000,43.660152,-79.364891,#720 - 25 COLE ST,Toronto,M5A 2C4,M5A
817,Downtown,259000,43.660152,-79.364891,#320 - 25 COLE ST,Toronto,M5A 2C4,M5A
191,Downtown,500000,43.656715,-79.371559,#39 - 17 PEMBROKE ST,Toronto,M5A 2N6,M5A
1031,Downtown,415000,43.65097,-79.368111,#1506 - 39 SHERBOURNE ST,Toronto,M5A 2P6,M5A
1,Downtown,362000,43.651478,-79.368118,#1409 - 230 King St,Toronto,M5A 2P8,M5A
70,Downtown,25,43.660812,-79.370216,255 Seaton St,Toronto,M5A 2T5,M5A
834,Downtown,1199000,43.659206,-79.369415,183 SEATON ST,Toronto,M5A 2T5,M5A
811,Downtown,1950000,43.657051,-79.365311,300 SHUTER ST,Toronto,M5A 3A4,M5A
182,Downtown,395000,43.649731,-79.365303,#609 - 222 THE ESPLANADE,Toronto,M5A 4M8,M5A
509,Downtown,468800,43.649731,-79.365303,#914 - 222 The Esplanade,Toronto,M5A 4M8,M5A
835,Downtown,375000,43.649731,-79.365303,#310 - 222 THE ESPLANADE,Toronto,M5A 4M8,M5A
114,Old Town,337000,43.653217,-79.368378,#402 - 323 Richmond St,Toronto,M5A 4S8,M5A
309,Old Town,320000,43.653194,-79.368637,#554 - 313 RICHMOND ST E,Toronto,M5A 4S8,M5A
319,Old Town,369900,43.653194,-79.368637,#Ph62 - 313 RICHMOND ST E,Toronto,M5A 4S8,M5A
1005,Old Town,339888,43.653217,-79.368378,#1413 - 323 RICHMOND ST E,Toronto,M5A 4S8,M5A
1077,Downtown,859000,43.651722,-79.369408,#1005 - 205 Frederick St,Toronto,M5A 4V3,M5A
189,Downtown,374000,43.656807,-79.375092,#1203 - 159 DUNDAS ST E,Toronto,M5B 0A9,M5B
1004,Downtown,339970,43.656807,-79.375092,#402 - 159 DUNDAS ST E,Toronto,M5B 0A9,M5B
143,Downtown,1299000,43.6604,-79.379234,77 MCGILL ST,Toronto,M5B 1H3,M5B
489,Downtown,539900,43.661102,-79.382103,#3902 - 21 CARLTON ST,Toronto,M5B 1L3,M5B
477,Downtown,539900,43.661045,-79.38166,1404 25 Carlton Street,Toronto,M5B 1L4,M5B
592,Downtown,399000,43.661045,-79.38166,#1611 - 25 Carlton St,Toronto,M5B 1L4,M5B
785,Downtown,539900,43.661045,-79.38166,#1404 - 25 CARLTON ST,Toronto,M5B 1L4,M5B
558,Downtown,588000,43.659618,-79.379684,#804 - 44 Gerrard St,Toronto,M5B 2E8,M5B
802,Downtown,599900,43.661385,-79.380608,#1916 - 45 CARLTON ST,Toronto,M5B 2H9,M5B
155,Downtown,565000,43.65765,-79.376762,#630 - 155 DALHOUSIE ST,Toronto,M5B 2R2,M5B
1297,Downtown,1298000,43.65765,-79.376762,#Ph 5 - 155 DALHOUSIE ST,Toronto,M5B 2R2,M5B
133,Downtown,329000,43.654648,-79.37925,#816 - 210 Victoria St,Toronto,M5B 2R3,M5B
447,Downtown,748888,43.65004,-79.373352,135 King St,Toronto,M5C 1G6,M5C
788,Downtown,49000,43.652122,-79.377693,105 VICTORIA ST,Toronto,M5C 1N7,M5C
101,Downtown,438800,43.641346,-79.372421,#729 - 39 Queens Quay Way,Toronto,M5E 0A4,M5E
108,Downtown,33,43.641346,-79.372421,#815 - 39 Queens Quay Way,Toronto,M5E 0A4,M5E
596,Downtown,499900,43.641346,-79.372421,#431 - 39 Queens Quay St,Toronto,M5E 0A4,M5E
750,Downtown,589900,43.641346,-79.372421,#1020 - 39 Queens Quay,Toronto,M5E 0A4,M5E
1074,Downtown,568888,43.641346,-79.372421,#1019 - 39 Queens Quay,Toronto,M5E 0A4,M5E
383,Downtown,989000,43.64613,-79.375778,#1205 - 8 THE ESPLANADE AVE,Toronto,M5E 0A6,M5E
1047,Downtown,899000,43.64613,-79.375778,#3805 - 8 The Esplanade Ave,Toronto,M5E 0A6,M5E
761,Downtown,474900,43.645695,-79.376144,#1609 - 1 THE ESPLANADE,Toronto,M5E 0A8,M5E
763,Downtown,474900,43.645695,-79.376144,#1601 - 1 THE ESPLANADE,Toronto,M5E 0A8,M5E
171,Downtown,579000,43.649246,-79.375755,#414 - 22 LEADER LANE,Toronto,M5E 0B2,M5E
718,Downtown,458000,43.649246,-79.375755,#432 - 22 Leader Lane,Toronto,M5E 0B2,M5E
1163,Downtown,495000,43.646931,-79.374977,#1008 - 38 The Esplanade St,Toronto,M5E 1A5,M5E
829,Downtown,612000,43.642273,-79.372704,#527 - 29 QUEENS QUAY E,Toronto,M5E 1L7,M5E
1228,Downtown,588000,43.642273,-79.372704,#929 - 29 Queens Quay,Toronto,M5E 1L7,M5E
367,Downtown,695000,43.646873,-79.371078,#1904 - 1 MARKET ST,Toronto,M5E 1N1,M5E
161,Downtown,739900,43.642464,-79.375519,#411 - 10 YONGE ST,Toronto,M5E 1R4,M5E
